fips,city,region,uhi_index,median_income,pct_poc,poverty_rate,tree_canopy_pct,population
00000085728,Portland,Northwest,8.97,49595,25.6,52.4,33.7,3682
00000085729,Portland,Northwest,7.94,67593,66.5,54.9,47.1,2069
00000085730,Portland,Northwest,9.18,74621,14.0,54.9,24.5,2144
00000085731,Portland,Northwest,9.91,69349,62.5,55.0,22.9,1657
00000085732,Portland,Northwest,9.06,81529,26.7,55.0,38.0,1933
00000085733,Portland,Northwest,10.31,80956,48.7,55.0,28.4,2880
00000085734,Portland,Northwest,8.33,69556,26.9,47.5,20.1,2838
00000085735,Portland,Northwest,10.06,56923,75.0,55.0,30.8,1717
00000085736,Portland,Northwest,7.83,74572,9.6,53.3,31.6,934
00000085737,Portland,Northwest,11.44,18223,19.1,55.0,22.0,1590
00000085738,Portland,Northwest,8.92,102412,19.0,50.5,23.7,1095
00000085739,Portland,Northwest,8.09,116946,34.0,38.6,36.6,871
00000085740,Portland,Northwest,9.36,70051,76.7,55.0,20.8,2604
00000085741,Portland,Northwest,9.54,64088,66.9,55.0,17.6,2224
00000085742,Portland,Northwest,9.54,71403,21.9,55.0,22.3,1041
00000085743,Portland,Northwest,8.8,87440,12.2,55.0,36.0,1488
00000085744,Portland,Northwest,7.91,98261,19.6,46.0,27.7,2173
00000085745,Portland,Northwest,7.47,87936,1.6,55.0,25.7,2110
00000085746,Portland,Northwest,8.53,104194,7.7,50.7,28.8,2353
00000085747,Portland,Northwest,10.6,84585,59.4,49.7,31.6,1144
00000085748,Portland,Northwest,7.73,118241,28.0,37.6,42.3,2241
00000085749,Portland,Northwest,8.5,83728,25.1,55.0,32.2,1757
00000085750,Portland,Northwest,11.01,60491,57.4,52.5,43.0,2873
00000085751,Portland,Northwest,10.46,21854,31.8,55.0,33.6,3445
00000085752,Portland,Northwest,10.98,62632,56.7,51.9,25.0,11131
00000085753,Portland,Northwest,9.36,69249,38.4,55.0,35.8,3967
00000085754,Portland,Northwest,9.16,80229,4.6,43.3,33.9,1950
00000085755,Portland,Northwest,8.7,58184,5.3,55.0,38.5,1767
00000085756,Portland,Northwest,10.37,64614,82.5,55.0,33.8,1031
00000085757,Portland,Northwest,10.18,16639,15.7,47.3,28.9,1046
00000085758,Portland,Northwest,8.37,98835,26.8,49.5,25.6,2127
00000085759,Portland,Northwest,8.76,98003,46.9,41.4,30.2,2167
00000085760,Portland,Northwest,9.08,85203,55.9,55.0,17.0,9007
00000085761,Portland,Northwest,8.3,76914,23.3,52.0,28.2,1168
00000085762,Portland,Northwest,9.03,73906,49.0,45.3,19.5,1097
00000085763,Portland,Northwest,10.05,66653,46.8,55.0,31.8,2100
00000085764,Portland,Northwest,8.51,103054,53.0,49.2,36.0,1336
00000085765,Portland,Northwest,10.12,52460,21.1,55.0,30.6,2283
00000085766,Portland,Northwest,11.42,23744,78.3,55.0,25.7,1360
00000085767,Portland,Northwest,9.7,74109,30.1,43.1,26.1,1523
00000085768,Portland,Northwest,8.18,90471,30.8,52.1,39.2,2339
00000085769,Portland,Northwest,9.27,66906,16.2,55.0,36.6,1286
00000085770,Portland,Northwest,9.17,96189,55.2,43.8,20.3,1456
00000085771,Portland,Northwest,7.8,108227,17.9,42.0,32.0,2482
00000085772,Portland,Northwest,9.18,73307,26.9,55.0,31.4,1859
00000085773,Portland,Northwest,9.15,115587,69.1,39.6,27.2,1231
00000085774,Portland,Northwest,10.45,15000,59.7,55.0,16.9,1354
00000085775,Portland,Northwest,9.87,43095,22.4,55.0,11.8,3379
00000085776,Portland,Northwest,7.88,90067,11.1,55.0,31.2,2178
00000085777,Portland,Northwest,8.74,83189,39.4,50.4,15.6,1455
00000085778,Portland,Northwest,10.46,51267,64.1,49.5,23.6,3039
00000085779,Portland,Northwest,9.97,62689,26.2,55.0,33.7,2348
00000085780,Portland,Northwest,6.95,122359,42.1,38.4,33.9,4076
00000085781,Portland,Northwest,8.91,98612,16.3,44.6,24.3,3076
00000085782,Portland,Northwest,10.55,15000,10.0,55.0,34.9,3640
00000085783,Portland,Northwest,9.89,56673,39.7,55.0,32.5,1474
00000085784,Portland,Northwest,10.11,63852,84.1,53.5,24.2,1060
00000085785,Portland,Northwest,9.48,89069,14.0,55.0,40.7,2872
00000085786,Portland,Northwest,10.38,78526,67.1,54.9,31.8,2889
00000085787,Portland,Northwest,9.43,94362,48.2,51.6,22.4,1697
00000085788,Portland,Northwest,9.19,74129,43.2,55.0,12.4,966
00000085789,Portland,Northwest,9.17,71939,21.2,54.2,30.6,2173
00000085790,Portland,Northwest,9.15,81788,50.4,53.0,24.8,2282
00000085791,Portland,Northwest,10.74,51890,53.8,49.1,27.7,800
00000085792,Portland,Northwest,9.56,76751,14.0,55.0,26.6,2263
00000085793,Portland,Northwest,8.39,107543,33.3,50.9,11.9,3606
00000085794,Portland,Northwest,10.29,17658,43.9,52.9,25.6,821
00000085795,Portland,Northwest,9.3,76287,27.5,48.4,19.9,2483
00000085796,Portland,Northwest,11.55,15000,58.5,55.0,22.9,3968
00000085797,Portland,Northwest,8.27,84652,26.6,55.0,24.9,4120
00000085798,Portland,Northwest,10.03,69949,64.1,55.0,28.6,587
00000085799,Portland,Northwest,10.38,88447,33.4,55.0,30.3,3472
00000085800,Portland,Northwest,10.34,45428,50.2,55.0,31.6,1497
00000085801,Portland,Northwest,9.99,53939,52.4,47.2,9.0,1397
00000085802,Portland,Northwest,8.77,91596,18.5,51.3,40.5,8163
00000085803,Portland,Northwest,9.75,96322,80.3,55.0,15.3,2063
00000085804,Portland,Northwest,10.32,39161,25.6,55.0,27.8,1436
00000085805,Portland,Northwest,10.06,54296,36.9,55.0,21.5,2920
00000085806,Portland,Northwest,10.16,40285,11.5,55.0,30.4,4971
00000085807,Portland,Northwest,7.21,88268,11.8,48.8,15.8,2006
00000085808,Portland,Northwest,9.8,75535,43.9,55.0,40.7,1312
00000085809,Portland,Northwest,9.72,81859,51.7,53.7,25.5,1909
00000085810,Portland,Northwest,8.42,66367,28.2,52.8,33.4,3479
00000085811,Portland,Northwest,9.71,15000,6.8,55.0,22.0,1500
00000085812,Portland,Northwest,9.39,46542,18.9,47.1,41.9,3481
00000085813,Portland,Northwest,9.51,60795,29.8,54.1,17.6,1661
00000085814,Portland,Northwest,10.83,33718,63.3,53.8,6.4,594
00000085815,Portland,Northwest,10.28,15000,23.4,55.0,38.8,4500
00000085816,Portland,Northwest,8.92,89989,59.6,45.1,19.6,2210
00000085817,Portland,Northwest,10.66,44940,24.2,50.1,27.1,3402
00000085818,Portland,Northwest,10.27,78687,65.9,55.0,40.4,2167
00000085819,Portland,Northwest,8.4,99815,32.0,43.1,26.2,1848
00000085820,Portland,Northwest,9.35,51691,47.4,55.0,30.8,2813
00000085821,Portland,Northwest,10.2,63647,66.5,55.0,34.5,1648
00000085822,Portland,Northwest,8.12,82116,19.0,47.1,29.9,5367
00000085823,Portland,Northwest,9.68,57668,36.3,53.8,38.8,1775
00000085824,Portland,Northwest,9.67,70082,50.6,55.0,34.1,5384
00000085825,Portland,Northwest,8.23,85652,26.5,48.1,22.4,2598
00000085826,Portland,Northwest,10.97,20968,76.7,47.1,33.2,433
00000085827,Portland,Northwest,7.61,109193,46.6,40.6,29.8,998
00000085828,Portland,Northwest,10.63,74780,70.8,55.0,27.4,3010
00000085829,Portland,Northwest,10.09,72038,42.1,55.0,30.7,1042
00000085830,Portland,Northwest,9.14,69881,15.7,52.0,36.2,801
00000085831,Portland,Northwest,8.26,108924,29.2,38.9,21.9,3906
00000085832,Portland,Northwest,9.97,33932,15.1,50.9,38.6,697
00000085833,Portland,Northwest,8.81,79920,47.1,55.0,39.1,2883
00000085834,Portland,Northwest,9.96,97527,40.7,55.0,23.1,1453
00000085835,Portland,Northwest,9.1,96786,35.6,47.5,42.9,2755
00000085836,Portland,Northwest,8.2,87820,44.2,55.0,28.2,2121
00000085837,Portland,Northwest,9.89,55944,61.0,53.7,32.8,521
00000085838,Portland,Northwest,8.72,82765,44.6,55.0,25.5,1496
00000085839,Portland,Northwest,8.26,87840,1.2,49.5,36.1,1561
00000085840,Portland,Northwest,8.72,71409,18.7,55.0,25.6,2311
00000085841,Portland,Northwest,9.2,51373,22.1,48.3,30.1,2188
00000085842,Portland,Northwest,9.9,63544,5.2,55.0,7.3,1560
00000085843,Portland,Northwest,10.37,65818,41.3,50.7,24.1,915
00000085844,Portland,Northwest,9.23,46574,32.7,53.4,24.3,2413
00000085845,Portland,Northwest,9.18,84306,30.1,51.8,13.7,3049
00000085846,Portland,Northwest,10.95,70663,50.6,55.0,33.5,2205
00000085847,Portland,Northwest,7.48,108806,17.1,50.6,27.1,1584
00000085848,Portland,Northwest,10.99,44250,55.8,52.9,12.8,1447
00000085849,Portland,Northwest,9.98,69469,67.0,50.9,33.0,1042
00000085850,Portland,Northwest,8.08,98825,24.6,55.0,38.4,2098
00000085851,Portland,Northwest,10.84,50110,71.5,38.0,26.4,2028
00000085852,Portland,Northwest,10.4,32235,52.2,55.0,15.8,2986
00000085853,Portland,Northwest,8.98,79032,35.7,50.2,13.9,1244
00000085854,Portland,Northwest,10.38,20423,40.2,55.0,18.1,1942
00000085855,Portland,Northwest,10.23,81189,48.8,55.0,21.3,820
00000085856,Portland,Northwest,11.95,15568,66.9,55.0,40.3,1474
00000085857,Portland,Northwest,8.52,72405,20.1,53.2,27.7,1290
00000085858,Portland,Northwest,9.28,95790,50.0,52.4,18.6,3410
00000085859,Portland,Northwest,10.18,64665,56.4,51.9,23.1,5033
00000085860,Portland,Northwest,9.48,70997,20.4,51.0,37.1,892
00000085861,Portland,Northwest,9.41,58947,38.0,55.0,33.1,3116
00000085862,Portland,Northwest,10.09,103745,61.1,51.2,28.5,2719
00000085863,Portland,Northwest,9.55,51273,3.3,55.0,27.2,1300
00000085864,Portland,Northwest,8.38,106950,57.7,48.0,29.5,1151
00000085865,Portland,Northwest,9.23,78129,26.3,51.8,30.0,1142
00000085866,Portland,Northwest,9.6,79785,45.3,50.3,26.9,1441
00000085867,Portland,Northwest,8.75,94762,56.9,47.9,30.0,1457
00000085868,Portland,Northwest,10.42,48604,45.3,55.0,25.4,1649
00000085869,Portland,Northwest,9.05,77591,24.2,55.0,22.1,1331
00000085870,Portland,Northwest,8.82,43116,24.2,55.0,27.0,2932
00000085871,Portland,Northwest,6.5,111332,43.6,46.0,33.6,2453
00000085872,Portland,Northwest,10.71,70175,35.9,54.7,21.8,1629
00000085873,Portland,Northwest,8.45,83623,7.8,55.0,32.8,1308
00000085874,Portland,Northwest,7.68,123045,23.2,45.0,36.7,1287
00000085875,Portland,Northwest,8.5,95905,41.2,55.0,32.1,2352
00000085876,Portland,Northwest,9.62,67102,54.4,54.1,24.0,1870
00000085877,Portland,Northwest,8.06,132037,22.8,31.6,30.5,2037
00000085878,Portland,Northwest,11.39,41868,31.2,55.0,28.3,3026
00000085879,Portland,Northwest,9.11,56922,54.4,55.0,30.5,1750
00000085880,Portland,Northwest,10.01,74047,61.5,53.5,40.1,4113
00000085881,Portland,Northwest,10.23,50953,18.1,48.5,18.7,543
00000085882,Portland,Northwest,10.12,73500,58.8,55.0,29.7,821
00000085883,Portland,Northwest,10.31,47454,45.4,49.4,24.7,5356
00000085884,Portland,Northwest,9.88,66959,52.9,55.0,18.3,1424
00000085885,Portland,Northwest,9.74,45213,13.6,55.0,18.3,2159
00000085886,Portland,Northwest,9.99,41834,1.9,53.3,35.2,3834
00000085887,Portland,Northwest,8.6,92708,8.7,53.4,18.0,2221
00000085888,Portland,Northwest,8.3,84934,29.3,55.0,31.9,3126
00000085889,Portland,Northwest,8.66,47522,11.3,49.0,30.3,2615
00000085890,Portland,Northwest,9.19,62892,16.1,46.7,21.9,3260
00000085891,Portland,Northwest,9.59,105298,88.2,45.6,35.2,2430
00000085892,Portland,Northwest,8.45,71396,8.1,55.0,20.0,2803
00000085893,Portland,Northwest,9.46,49637,44.5,55.0,24.2,1276
00000085894,Portland,Northwest,8.68,60850,19.7,55.0,20.5,2474
00000085895,Portland,Northwest,8.93,65768,36.4,50.3,35.1,1764
00000085896,Portland,Northwest,10.35,42272,38.2,54.3,37.4,1716
00000085897,Portland,Northwest,9.13,73805,36.6,55.0,30.8,660
00000085898,Portland,Northwest,9.95,77947,58.8,53.6,48.5,1403
00000085899,Portland,Northwest,8.65,89303,13.6,55.0,32.8,1667
00000085900,Portland,Northwest,10.49,66156,56.6,53.8,32.8,4598
00000085901,Portland,Northwest,8.49,48715,5.2,51.5,37.4,1529
00000085902,Portland,Northwest,9.75,76959,13.2,54.8,23.0,2142
00000085903,Portland,Northwest,8.69,76068,50.6,55.0,32.5,4126
00000085904,Portland,Northwest,9.7,47052,37.5,52.9,20.7,860
00000085905,Portland,Northwest,9.86,83461,71.4,55.0,17.7,1436
00000085906,Portland,Northwest,7.07,107234,6.3,45.6,39.2,3064
00000085907,Portland,Northwest,7.56,101484,36.6,55.0,23.3,7955
00000085908,Portland,Northwest,11.35,28416,47.4,55.0,28.6,549
00000085909,Portland,Northwest,8.7,94292,7.6,52.9,42.3,1685
00000085910,Portland,Northwest,9.9,66147,40.0,53.4,13.8,2635
00000085911,Portland,Northwest,8.79,50917,9.8,55.0,34.3,2994
00000085912,Portland,Northwest,9.7,15000,12.3,55.0,28.2,6958
00000085913,Portland,Northwest,9.24,80439,46.6,52.7,28.2,1227
00000085914,Portland,Northwest,9.66,83992,66.5,51.4,28.9,1570
00000085915,Portland,Northwest,10.36,52793,37.6,55.0,28.0,680
00000085916,Portland,Northwest,9.11,42093,14.6,52.6,33.1,1952
00000085917,Portland,Northwest,8.9,57026,25.3,53.5,20.6,2456
00000085918,Portland,Northwest,9.03,82126,23.3,55.0,33.0,6343
00000085919,Portland,Northwest,8.46,97438,15.4,55.0,20.4,5025
00000085920,Portland,Northwest,10.36,44007,37.5,55.0,44.7,4490
00000085921,Portland,Northwest,10.38,53515,24.9,55.0,27.0,1191
00000085922,Portland,Northwest,9.67,47017,34.4,55.0,29.9,2335
00000085923,Portland,Northwest,10.89,62500,63.3,55.0,41.6,2283
00000085924,Portland,Northwest,10.18,53367,46.6,55.0,21.8,2392
00000085925,Portland,Northwest,9.86,46932,7.4,55.0,28.2,1762
00000085926,Portland,Northwest,9.21,101892,34.0,48.1,17.5,3563
00000085927,Portland,Northwest,10.08,21090,49.4,49.5,20.3,1460
00000085928,Portland,Northwest,10.2,37222,15.5,42.4,16.6,2203
00000085929,Portland,Northwest,9.07,62132,8.0,55.0,35.3,4323
00000085930,Portland,Northwest,8.45,81364,30.4,55.0,34.0,6582
00000085931,Portland,Northwest,9.17,90459,76.8,49.8,25.3,1099
00000085932,Portland,Northwest,10.18,60744,20.3,55.0,24.0,2515
00000085933,Portland,Northwest,9.73,77766,19.8,55.0,36.1,2374
00000085934,Portland,Northwest,11.0,17307,27.5,55.0,27.3,3759
00000085935,Portland,Northwest,9.71,42905,35.6,55.0,21.5,4818
00000085936,Portland,Northwest,9.61,45151,36.8,51.3,37.1,1480
00000085937,Portland,Northwest,8.25,89109,39.3,55.0,28.4,1727
00000085938,Portland,Northwest,10.54,75317,88.9,55.0,33.1,1889
00000085939,Portland,Northwest,9.18,64722,14.7,55.0,29.4,2409
00000085940,Portland,Northwest,9.88,65343,12.1,54.7,44.9,2969
00000085941,Portland,Northwest,10.1,55614,54.9,55.0,26.4,1443
00000085942,Portland,Northwest,8.73,67363,11.2,55.0,13.1,5509
00000085943,Portland,Northwest,9.72,65086,33.8,55.0,26.6,603
00000085944,Portland,Northwest,10.75,50426,50.1,55.0,29.7,883
00000085945,Portland,Northwest,10.25,49641,12.5,55.0,31.6,2603
00000085946,Portland,Northwest,9.79,66466,61.7,55.0,34.8,1638
00000085947,Portland,Northwest,9.24,42913,19.8,49.0,24.1,1287
00000085948,Portland,Northwest,9.03,80378,22.1,55.0,41.5,3215
00000085949,Portland,Northwest,9.9,48881,41.6,55.0,36.0,2944
00000085950,Portland,Northwest,10.5,21679,52.3,55.0,28.8,3825
00000085951,Portland,Northwest,9.78,59117,44.6,55.0,22.8,971
00000085952,Portland,Northwest,8.44,84918,34.7,55.0,44.8,2944
00000085953,Portland,Northwest,9.35,82237,54.2,55.0,34.5,2925
00000085954,Portland,Northwest,9.21,40243,40.7,49.7,24.9,987
00000085955,Portland,Northwest,10.38,46765,52.1,55.0,39.1,1851
00000085956,Portland,Northwest,9.46,83448,62.0,51.4,30.4,3233
00000085957,Portland,Northwest,9.41,73174,47.9,55.0,40.7,4045
00000085958,Portland,Northwest,9.45,51521,18.7,55.0,21.9,1655
00000085959,Portland,Northwest,8.41,37418,35.2,50.1,27.8,935
00000085960,Portland,Northwest,9.2,76905,37.4,55.0,39.9,4533
00000085961,Portland,Northwest,9.84,23390,22.8,47.5,22.9,1851
00000085962,Portland,Northwest,11.41,15000,44.8,55.0,25.0,582
00000085963,Portland,Northwest,9.03,95875,34.4,49.4,7.0,1565
00000085964,Portland,Northwest,9.76,56439,16.3,49.3,31.7,3567
00000085965,Portland,Northwest,8.22,62605,16.7,53.3,38.8,869
00000085966,Portland,Northwest,10.28,70420,42.3,55.0,20.6,1939
00000085967,Portland,Northwest,10.01,83340,59.9,55.0,31.7,1485
00000085968,Portland,Northwest,9.55,50779,40.4,52.6,24.2,1767
00000085969,Portland,Northwest,10.19,67767,60.4,54.5,15.9,1391
00000085970,Portland,Northwest,11.47,67928,40.9,53.5,24.4,2445
00000085971,Portland,Northwest,9.37,60954,29.3,50.3,24.1,1581
00000085972,Portland,Northwest,9.02,30315,1.8,45.7,30.0,2681
00000085973,Portland,Northwest,9.72,70700,24.9,55.0,25.9,1450
00000085974,Portland,Northwest,9.26,77205,37.2,55.0,39.5,3537
00000085975,Portland,Northwest,9.42,66298,48.8,54.9,24.2,1822
00000085976,Portland,Northwest,10.16,52122,14.5,55.0,27.0,876
00000085977,Portland,Northwest,8.76,74957,50.7,52.0,31.1,1081
00000085978,Portland,Northwest,9.39,79618,38.6,54.8,28.2,902
00000085979,Portland,Northwest,9.57,83851,51.4,55.0,24.2,933
00000085980,Portland,Northwest,8.58,101293,51.0,51.6,29.7,822
00000085981,Portland,Northwest,7.75,74778,3.8,53.7,34.2,942
00000085982,Portland,Northwest,10.0,75845,64.4,54.7,35.3,1802
00000085983,Portland,Northwest,11.11,47443,74.4,54.6,10.3,2816
00000085984,Portland,Northwest,11.22,30904,48.4,55.0,31.2,803
00000085985,Portland,Northwest,9.11,87316,59.5,51.5,23.5,1115
00000085986,Portland,Northwest,7.75,92586,29.9,41.5,39.2,2927
00000085987,Portland,Northwest,9.83,94363,40.0,51.1,35.8,1644
00000085988,Portland,Northwest,9.54,50435,33.1,55.0,35.9,647
00000085989,Portland,Northwest,9.4,54212,27.4,55.0,24.0,1849
00000085990,Portland,Northwest,11.26,34379,64.4,47.2,16.0,2246
00000085991,Portland,Northwest,9.17,23177,24.7,55.0,39.0,2183
00000085992,Portland,Northwest,9.61,58773,60.4,55.0,37.8,6957
00000085993,Portland,Northwest,9.46,96575,32.6,49.8,12.6,1150
00000085994,Portland,Northwest,8.62,58319,16.6,49.6,40.3,3498
00000085995,Portland,Northwest,7.02,107371,5.0,42.2,33.4,1781
00000085996,Portland,Northwest,8.75,69864,22.3,52.2,30.2,2394
00000085997,Portland,Northwest,9.93,51213,45.7,55.0,21.6,1223
00000085998,Portland,Northwest,8.71,66118,12.1,55.0,37.3,1207
00000085999,Portland,Northwest,9.15,89143,41.1,51.5,25.2,853
00000086000,Portland,Northwest,10.39,89725,62.5,52.3,24.1,749
00000086001,Portland,Northwest,8.97,82916,44.9,54.8,11.9,2704
00000086002,Portland,Northwest,9.7,23997,25.8,52.8,22.4,1310
00000086003,Portland,Northwest,10.77,59654,77.8,55.0,19.6,8325
00000086004,Portland,Northwest,10.42,70356,36.9,54.3,11.2,1360
00000086005,Portland,Northwest,10.03,70868,65.0,55.0,40.6,2707
00000086006,Portland,Northwest,9.31,70830,70.8,45.0,27.7,1868
00000086007,Portland,Northwest,8.61,71433,50.2,55.0,17.9,604
00000086008,Portland,Northwest,8.66,58974,17.6,52.2,21.5,806
00000086009,Portland,Northwest,9.44,39081,29.9,55.0,24.0,730
00000086010,Portland,Northwest,9.45,54616,50.5,55.0,23.8,4364
00000086011,Portland,Northwest,9.55,55710,39.3,47.7,34.9,3940
00000086012,Portland,Northwest,9.29,62498,27.7,55.0,26.6,5748
00000086013,Portland,Northwest,9.51,102742,45.2,46.5,29.3,477
00000086014,Portland,Northwest,9.27,60328,14.0,55.0,26.6,795
00000086015,Portland,Northwest,10.2,44641,40.8,44.5,37.3,2598
00000086016,Portland,Northwest,8.32,103208,36.4,46.6,40.5,1140
00000086017,Portland,Northwest,10.59,23425,71.6,50.9,26.6,2742
00000086018,Portland,Northwest,11.38,33263,66.9,55.0,19.5,1384
00000086019,Portland,Northwest,9.4,80821,67.6,55.0,27.8,1301
00000086020,Portland,Northwest,11.36,15000,41.5,53.6,2.2,608
00000086021,Portland,Northwest,9.62,45283,50.4,49.3,31.0,1279
00000086022,Portland,Northwest,9.77,55740,25.9,50.8,17.5,2258
00000086023,Portland,Northwest,10.44,48763,47.7,55.0,26.0,999
00000086024,Portland,Northwest,9.24,43650,41.8,48.0,32.5,1884
00000086025,Portland,Northwest,10.12,67784,30.1,55.0,23.5,964
00000086026,Portland,Northwest,10.28,66422,20.3,54.0,24.4,1136
00000086027,Portland,Northwest,9.19,49458,25.1,55.0,30.9,1184
00000086028,Portland,Northwest,9.15,32164,7.6,55.0,24.4,2389
00000086029,Portland,Northwest,9.93,58055,42.0,55.0,35.6,3025
00000086030,Portland,Northwest,10.58,52819,44.5,55.0,33.9,5447
00000086031,Portland,Northwest,10.45,71287,45.8,55.0,32.3,2885
00000086032,Portland,Northwest,9.62,52503,35.6,55.0,23.4,2249
00000086033,Portland,Northwest,8.88,57803,18.0,45.1,33.6,5244
00000086034,Portland,Northwest,9.27,85159,47.4,55.0,22.8,2131
00000086035,Portland,Northwest,9.38,99571,68.0,53.3,28.0,2613
00000086036,Portland,Northwest,10.12,71117,75.5,54.4,7.0,3209
00000086037,Portland,Northwest,9.1,31780,22.0,55.0,38.1,2006
00000086038,Portland,Northwest,9.69,33471,8.3,47.6,42.2,1735
00000086039,Portland,Northwest,9.14,92304,46.7,50.1,30.6,1636
00000086040,Portland,Northwest,10.0,70570,26.3,51.8,15.5,1282
00000086041,Portland,Northwest,9.54,58673,8.9,55.0,26.8,1342
00000015698,Memphis,South,8.69,91550,23.1,55.0,41.4,676
00000015699,Memphis,South,9.13,37580,16.5,52.1,28.0,984
00000015700,Memphis,South,9.95,68445,18.0,55.0,30.0,3585
00000015701,Memphis,South,8.55,64406,5.8,55.0,23.8,652
00000015702,Memphis,South,9.74,29371,66.5,47.0,27.4,1555
00000015703,Memphis,South,8.98,85954,52.8,49.1,16.3,2697
00000015704,Memphis,South,8.5,31592,17.3,51.2,24.4,1820
00000015705,Memphis,South,8.59,46368,22.3,55.0,35.4,3051
00000015706,Memphis,South,9.01,62860,23.3,51.8,20.5,1276
00000015707,Memphis,South,7.25,102249,50.8,37.5,27.6,1345
00000015708,Memphis,South,9.36,78019,65.8,54.0,32.9,1431
00000015709,Memphis,South,8.41,72772,37.1,53.7,26.9,2519
00000015710,Memphis,South,8.45,98791,25.5,55.0,38.4,9303
00000015711,Memphis,South,9.13,58393,41.0,55.0,38.2,1799
00000015712,Memphis,South,7.6,114955,33.1,36.0,24.9,1568
00000015713,Memphis,South,9.28,77589,34.6,55.0,25.0,1014
00000015714,Memphis,South,7.93,68338,15.3,55.0,29.9,5136
00000015715,Memphis,South,10.55,20082,29.2,54.4,22.2,1433
00000015716,Memphis,South,8.39,89399,23.2,55.0,42.3,1247
00000015717,Memphis,South,7.99,78436,23.6,55.0,26.2,1594
00000015718,Memphis,South,9.31,59436,22.9,55.0,35.8,5396
00000015719,Memphis,South,10.89,52375,47.3,55.0,15.2,1291
00000015720,Memphis,South,7.3,115336,12.2,49.4,23.9,1780
00000015721,Memphis,South,8.68,45077,39.1,52.8,20.3,399
00000015722,Memphis,South,10.5,73721,68.8,55.0,17.6,3255
00000015723,Memphis,South,10.01,65866,31.9,52.8,23.8,1522
00000015724,Memphis,South,8.62,82210,48.5,55.0,32.0,3125
00000015725,Memphis,South,9.88,16940,45.9,51.9,40.3,2644
00000015726,Memphis,South,8.98,81814,35.9,55.0,27.1,1988
00000015727,Memphis,South,6.77,104995,30.4,46.4,31.2,1380
00000015728,Memphis,South,11.27,17444,26.9,55.0,29.6,1878
00000015729,Memphis,South,10.13,41290,60.0,50.8,22.0,808
00000015730,Memphis,South,9.17,79132,44.1,53.6,28.4,2069
00000015731,Memphis,South,9.15,61653,19.3,54.7,45.3,2519
00000015732,Memphis,South,9.3,81991,66.6,49.6,31.6,1899
00000015733,Memphis,South,8.6,83608,41.5,52.0,45.7,1847
00000015734,Memphis,South,8.34,70629,41.1,46.8,29.4,1256
00000015735,Memphis,South,7.7,109070,50.7,47.4,24.8,1642
